Ride_ID,Timestamp,Month,Pickup_Location,Dropoff_Location,Fare_NPR,Payment_Method,Weather,Is_Peak_Hour,Is_Bottleneck_Zone,Driver_Rating,Ride_Status
5816,6/26/2026 21:31,June,Kalanki,Putalisadak,366,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5817,6/4/2026 7:31,June,Bhaktapur-Suryabinayak,Koteshwor,309,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5818,8/25/2026 23:06,August,Thamel,Koteshwor,295,Khalti,Cloudy,0,1,3.7,Completed
5819,8/28/2026 14:44,August,Bhaktapur-Suryabinayak,Thamel,237,Esewa,Heavy Monsoon Rain,0,0,,Canceled
5820,8/14/2026 20:21,August,Kalanki,Balaju,147,Fonepay,Cloudy,0,1,4.1,Completed
5821,8/4/2026 14:35,August,Kalanki,Lalitpur-Jhamsikhel,257,Cash,Heavy Monsoon Rain,0,1,,Canceled
5822,8/29/2026 12:21,August,Chabahil,Thamel,156,Khalti,Cloudy,0,1,,Canceled
5823,8/4/2026 11:10,August,Thamel,Bhaktapur-Suryabinayak,158,Fonepay,Cloudy,1,0,4.9,Completed
5824,6/10/2026 10:07,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,449,Esewa,Cloudy,1,0,4.2,Completed
5825,7/5/2026 18:05,July,Thamel,Lalitpur-Jhamsikhel,427,Cash,Clear,1,0,,Canceled
5826,7/16/2026 14:26,July,Bhaktapur-Suryabinayak,Koteshwor,263,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5827,8/30/2026 12:06,August,Bhaktapur-Suryabinayak,Putalisadak,132,Khalti,Clear,0,0,4.8,Completed
5828,6/17/2026 18:19,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,368,Khalti,Heavy Monsoon Rain,1,0,,Canceled
5829,8/25/2026 23:52,August,Lalitpur-Jhamsikhel,Putalisadak,495,Khalti,Heavy Monsoon Rain,0,0,,Canceled
5830,8/1/2026 13:55,August,Putalisadak,Kalanki,343,Fonepay,Cloudy,0,1,4,Completed
5831,7/14/2026 0:49,July,Kalanki,Putalisadak,431,Cash,Heavy Monsoon Rain,0,1,,Canceled
5832,8/16/2026 11:46,August,Putalisadak,Bhaktapur-Suryabinayak,367,Esewa,Heavy Monsoon Rain,1,0,,Canceled
5833,6/19/2026 6:36,June,Bhaktapur-Suryabinayak,Balaju,442,Fonepay,Heavy Monsoon Rain,0,0,4.7,Completed
5834,6/15/2026 18:49,June,Lalitpur-Jhamsikhel,Kalanki,461,Fonepay,Cloudy,1,1,,Canceled
5835,6/4/2026 13:24,June,Koteshwor,Bhaktapur-Suryabinayak,331,Khalti,Heavy Monsoon Rain,0,1,4.1,Completed
5836,8/30/2026 16:31,August,Kalanki,Lalitpur-Jhamsikhel,156,Fonepay,Cloudy,1,1,4.5,Completed
5837,6/4/2026 7:59,June,Thamel,Bhaktapur-Suryabinayak,154,Cash,Clear,0,0,,Canceled
5838,6/21/2026 0:48,June,Putalisadak,Thamel,339,Esewa,Clear,0,0,5,Completed
5839,7/27/2026 5:01,July,Thamel,Putalisadak,327,Esewa,Heavy Monsoon Rain,0,0,,Canceled
5840,7/8/2026 8:32,July,Thamel,Lalitpur-Jhamsikhel,468,Khalti,Heavy Monsoon Rain,0,0,4.2,Completed
5841,7/29/2026 20:06,July,Kalanki,Thamel,286,Esewa,Cloudy,0,1,4.2,Completed
5842,7/7/2026 6:37,July,Putalisadak,Thamel,191,Esewa,Heavy Monsoon Rain,0,0,4,Completed
5843,7/21/2026 14:12,July,Thamel,Kalanki,347,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5844,8/16/2026 0:37,August,Bhaktapur-Suryabinayak,Chabahil,373,Esewa,Clear,0,1,,Canceled
5845,7/1/2026 22:42,July,Kalanki,Balaju,527,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5846,7/25/2026 17:07,July,Kalanki,Balaju,375,Fonepay,Cloudy,1,1,,Canceled
5847,6/28/2026 3:08,June,Chabahil,Lalitpur-Jhamsikhel,259,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5848,7/11/2026 8:31,July,Kalanki,Putalisadak,287,Cash,Cloudy,0,1,4.3,Completed
5849,7/10/2026 0:54,July,Koteshwor,Balaju,443,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5850,6/16/2026 10:38,June,Balaju,Putalisadak,238,Cash,Heavy Monsoon Rain,1,0,3.5,Completed
5851,8/14/2026 21:03,August,Kalanki,Lalitpur-Jhamsikhel,379,Fonepay,Clear,0,1,4.9,Completed
5852,7/3/2026 12:28,July,Thamel,Putalisadak,374,Khalti,Cloudy,0,0,3.9,Completed
5853,7/22/2026 18:14,July,Kalanki,Bhaktapur-Suryabinayak,224,Khalti,Cloudy,1,1,,Canceled
5854,6/27/2026 3:36,June,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,523,Esewa,Heavy Monsoon Rain,0,0,,Canceled
5855,6/9/2026 16:14,June,Chabahil,Kalanki,163,Fonepay,Cloudy,1,1,,Canceled
5856,7/15/2026 9:08,July,Lalitpur-Jhamsikhel,Putalisadak,515,Fonepay,Heavy Monsoon Rain,1,0,4.4,Completed
5857,6/14/2026 2:57,June,Kalanki,Chabahil,382,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5858,6/2/2026 18:18,June,Chabahil,Putalisadak,197,Khalti,Clear,1,1,4.7,Completed
5859,7/11/2026 18:28,July,Kalanki,Putalisadak,248,Fonepay,Clear,1,1,,Canceled
5860,7/2/2026 17:34,July,Balaju,Bhaktapur-Suryabinayak,466,Esewa,Cloudy,1,0,4.1,Completed
5861,7/26/2026 1:40,July,Putalisadak,Balaju,283,Fonepay,Cloudy,0,0,,Canceled
5862,6/10/2026 6:49,June,Lalitpur-Jhamsikhel,Kalanki,360,Fonepay,Cloudy,0,1,4.3,Completed
5863,8/8/2026 14:18,August,Lalitpur-Jhamsikhel,Putalisadak,182,Fonepay,Heavy Monsoon Rain,0,0,4.3,Completed
5864,8/5/2026 6:26,August,Thamel,Koteshwor,349,Fonepay,Clear,0,1,,Canceled
5865,8/30/2026 0:11,August,Putalisadak,Balaju,244,Esewa,Clear,0,0,4.3,Completed
5866,6/1/2026 15:07,June,Bhaktapur-Suryabinayak,Chabahil,400,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
5867,6/29/2026 3:04,June,Balaju,Lalitpur-Jhamsikhel,148,Esewa,Cloudy,0,0,4,Completed
5868,7/28/2026 12:53,July,Balaju,Thamel,264,Cash,Heavy Monsoon Rain,0,0,,Canceled
5869,8/30/2026 21:35,August,Chabahil,Balaju,330,Cash,Heavy Monsoon Rain,0,1,,Canceled
5870,6/8/2026 4:33,June,Balaju,Chabahil,361,Esewa,Heavy Monsoon Rain,0,1,3.6,Completed
5871,8/4/2026 19:48,August,Chabahil,Koteshwor,295,Cash,Cloudy,1,1,4.1,Completed
5872,7/19/2026 14:31,July,Balaju,Kalanki,358,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5873,8/16/2026 15:42,August,Chabahil,Lalitpur-Jhamsikhel,411,Khalti,Heavy Monsoon Rain,0,1,4.6,Completed
5874,7/30/2026 2:12,July,Putalisadak,Chabahil,364,Esewa,Clear,0,1,4.9,Completed
5875,8/29/2026 11:06,August,Lalitpur-Jhamsikhel,Chabahil,456,Fonepay,Cloudy,1,1,4,Completed
5876,6/23/2026 11:28,June,Lalitpur-Jhamsikhel,Balaju,252,Khalti,Cloudy,1,0,,Canceled
5877,7/12/2026 4:46,July,Putalisadak,Bhaktapur-Suryabinayak,247,Cash,Heavy Monsoon Rain,0,0,4.7,Completed
5878,7/17/2026 3:48,July,Koteshwor,Balaju,393,Cash,Heavy Monsoon Rain,0,1,,Canceled
5879,7/26/2026 15:57,July,Thamel,Balaju,414,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
5880,6/10/2026 10:29,June,Putalisadak,Chabahil,634,Esewa,Heavy Monsoon Rain,1,1,,Canceled
5881,6/5/2026 20:23,June,Kalanki,Putalisadak,173,Esewa,Heavy Monsoon Rain,0,1,5,Completed
5882,8/9/2026 6:32,August,Thamel,Kalanki,352,Fonepay,Heavy Monsoon Rain,0,1,4.2,Completed
5883,8/29/2026 1:11,August,Balaju,Chabahil,146,Esewa,Cloudy,0,1,3.9,Completed
5884,8/20/2026 9:47,August,Bhaktapur-Suryabinayak,Thamel,315,Fonepay,Cloudy,1,0,4.8,Completed
5885,8/9/2026 18:09,August,Thamel,Chabahil,247,Khalti,Clear,1,1,3.9,Completed
5886,7/12/2026 14:03,July,Bhaktapur-Suryabinayak,Kalanki,292,Khalti,Clear,0,1,4.6,Completed
5887,8/7/2026 20:08,August,Putalisadak,Koteshwor,223,Cash,Cloudy,0,1,4.7,Completed
5888,7/5/2026 21:47,July,Chabahil,Lalitpur-Jhamsikhel,438,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
5889,8/7/2026 23:42,August,Putalisadak,Balaju,313,Fonepay,Clear,0,0,4.4,Completed
5890,7/30/2026 23:16,July,Balaju,Thamel,322,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
5891,8/20/2026 15:01,August,Thamel,Putalisadak,262,Khalti,Cloudy,0,0,4.2,Completed
5892,7/27/2026 22:11,July,Putalisadak,Lalitpur-Jhamsikhel,302,Cash,Heavy Monsoon Rain,0,0,,Canceled
5893,6/16/2026 19:09,June,Chabahil,Putalisadak,282,Khalti,Heavy Monsoon Rain,1,1,,Canceled
5894,8/31/2026 5:59,August,Thamel,Koteshwor,448,Cash,Heavy Monsoon Rain,0,1,,Canceled
5895,6/24/2026 11:15,June,Lalitpur-Jhamsikhel,Balaju,488,Cash,Cloudy,1,0,4,Completed
5896,7/14/2026 11:17,July,Koteshwor,Balaju,479,Fonepay,Heavy Monsoon Rain,1,1,4.3,Completed
5897,8/7/2026 7:05,August,Lalitpur-Jhamsikhel,Balaju,204,Cash,Heavy Monsoon Rain,0,0,4.8,Completed
5898,7/15/2026 12:14,July,Kalanki,Chabahil,529,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5899,6/20/2026 13:30,June,Thamel,Chabahil,124,Khalti,Clear,0,1,4,Completed
5900,7/28/2026 18:52,July,Putalisadak,Chabahil,222,Esewa,Cloudy,1,1,4.1,Completed
5901,8/4/2026 18:45,August,Putalisadak,Bhaktapur-Suryabinayak,217,Fonepay,Clear,1,0,3.8,Completed
5902,7/17/2026 1:33,July,Putalisadak,Koteshwor,392,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5903,7/20/2026 9:40,July,Thamel,Chabahil,538,Esewa,Heavy Monsoon Rain,1,1,3.6,Completed
5904,8/27/2026 16:52,August,Chabahil,Koteshwor,351,Cash,Heavy Monsoon Rain,1,1,4.8,Completed
5905,8/9/2026 14:11,August,Lalitpur-Jhamsikhel,Thamel,229,Esewa,Clear,0,0,4.1,Completed
5906,6/10/2026 12:12,June,Thamel,Kalanki,445,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5907,6/6/2026 3:30,June,Chabahil,Putalisadak,197,Esewa,Clear,0,1,4.3,Completed
5908,6/2/2026 7:13,June,Putalisadak,Chabahil,265,Cash,Clear,0,1,4.7,Completed
5909,8/25/2026 15:18,August,Koteshwor,Putalisadak,477,Cash,Heavy Monsoon Rain,0,1,4.7,Completed
5910,7/1/2026 8:54,July,Thamel,Balaju,331,Cash,Heavy Monsoon Rain,0,0,4.9,Completed
5911,6/8/2026 22:44,June,Koteshwor,Lalitpur-Jhamsikhel,336,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5912,7/19/2026 13:11,July,Chabahil,Bhaktapur-Suryabinayak,427,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5913,7/11/2026 9:04,July,Lalitpur-Jhamsikhel,Balaju,491,Cash,Heavy Monsoon Rain,1,0,4.2,Completed
5914,7/19/2026 4:10,July,Bhaktapur-Suryabinayak,Kalanki,168,Cash,Heavy Monsoon Rain,0,1,,Canceled
5915,8/5/2026 9:33,August,Putalisadak,Kalanki,409,Cash,Clear,1,1,4.6,Completed
5916,7/24/2026 23:02,July,Kalanki,Chabahil,172,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5917,7/8/2026 13:37,July,Kalanki,Putalisadak,484,Cash,Heavy Monsoon Rain,0,1,,Canceled
5918,7/4/2026 19:42,July,Bhaktapur-Suryabinayak,Koteshwor,533,Cash,Heavy Monsoon Rain,1,1,4.8,Completed
5919,6/18/2026 9:17,June,Koteshwor,Kalanki,414,Esewa,Cloudy,1,1,,Canceled
5920,8/20/2026 15:34,August,Lalitpur-Jhamsikhel,Chabahil,233,Esewa,Clear,0,1,4.8,Completed
5921,6/19/2026 2:27,June,Bhaktapur-Suryabinayak,Kalanki,260,Fonepay,Clear,0,1,3.7,Completed
5922,6/28/2026 16:36,June,Thamel,Chabahil,425,Khalti,Heavy Monsoon Rain,1,1,,Canceled
5923,6/2/2026 14:04,June,Koteshwor,Putalisadak,499,Cash,Heavy Monsoon Rain,0,1,4.6,Completed
5924,8/18/2026 16:23,August,Kalanki,Chabahil,226,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
5925,7/15/2026 20:59,July,Kalanki,Balaju,478,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5926,7/27/2026 3:16,July,Bhaktapur-Suryabinayak,Koteshwor,221,Fonepay,Cloudy,0,1,,Canceled
5927,6/16/2026 15:48,June,Koteshwor,Thamel,394,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5928,7/16/2026 8:47,July,Koteshwor,Chabahil,376,Fonepay,Heavy Monsoon Rain,0,1,4.6,Completed
5929,8/14/2026 5:10,August,Kalanki,Balaju,530,Fonepay,Heavy Monsoon Rain,0,1,4.9,Completed
5930,8/10/2026 2:22,August,Chabahil,Kalanki,267,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5931,6/15/2026 14:55,June,Putalisadak,Lalitpur-Jhamsikhel,253,Cash,Heavy Monsoon Rain,0,0,5,Completed
5932,6/21/2026 13:38,June,Putalisadak,Koteshwor,200,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5933,7/12/2026 1:30,July,Thamel,Putalisadak,366,Fonepay,Heavy Monsoon Rain,0,0,4.6,Completed
5934,8/16/2026 2:14,August,Lalitpur-Jhamsikhel,Koteshwor,246,Cash,Clear,0,1,4.7,Completed
5935,8/28/2026 5:23,August,Kalanki,Putalisadak,516,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5936,7/3/2026 19:25,July,Chabahil,Balaju,402,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
5937,8/4/2026 9:18,August,Kalanki,Balaju,475,Fonepay,Cloudy,1,1,,Canceled
5938,8/22/2026 12:22,August,Lalitpur-Jhamsikhel,Koteshwor,278,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5939,8/11/2026 11:47,August,Kalanki,Chabahil,226,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
5940,8/6/2026 13:40,August,Lalitpur-Jhamsikhel,Balaju,373,Cash,Heavy Monsoon Rain,0,0,,Canceled
5941,8/11/2026 13:41,August,Thamel,Balaju,143,Fonepay,Cloudy,0,0,4.3,Completed
5942,6/3/2026 10:03,June,Lalitpur-Jhamsikhel,Putalisadak,226,Esewa,Clear,1,0,4,Completed
5943,6/4/2026 10:07,June,Chabahil,Koteshwor,627,Esewa,Heavy Monsoon Rain,1,1,3.8,Completed
5944,6/8/2026 19:03,June,Balaju,Chabahil,326,Khalti,Clear,1,1,4.2,Completed
5945,8/28/2026 7:36,August,Koteshwor,Putalisadak,505,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
5946,7/3/2026 22:00,July,Kalanki,Chabahil,422,Khalti,Heavy Monsoon Rain,0,1,4.1,Completed
5947,8/26/2026 16:44,August,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,374,Esewa,Clear,1,0,4.5,Completed
5948,8/2/2026 6:30,August,Lalitpur-Jhamsikhel,Balaju,313,Khalti,Cloudy,0,0,4.1,Completed
5949,6/1/2026 14:08,June,Thamel,Lalitpur-Jhamsikhel,149,Esewa,Clear,0,0,,Canceled
5950,7/8/2026 15:16,July,Koteshwor,Chabahil,243,Cash,Heavy Monsoon Rain,0,1,4.3,Completed
5951,6/25/2026 13:33,June,Thamel,Bhaktapur-Suryabinayak,302,Fonepay,Clear,0,0,,Canceled
5952,6/17/2026 17:43,June,Lalitpur-Jhamsikhel,Kalanki,391,Khalti,Heavy Monsoon Rain,1,1,,Canceled
5953,8/14/2026 7:49,August,Bhaktapur-Suryabinayak,Kalanki,180,Esewa,Heavy Monsoon Rain,0,1,,Canceled
5954,6/18/2026 12:38,June,Bhaktapur-Suryabinayak,Thamel,435,Esewa,Heavy Monsoon Rain,0,0,3.7,Completed
5955,7/26/2026 13:35,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,323,Cash,Heavy Monsoon Rain,0,0,4.5,Completed
5956,6/13/2026 13:12,June,Putalisadak,Thamel,496,Cash,Heavy Monsoon Rain,0,0,,Canceled
5957,7/11/2026 4:16,July,Koteshwor,Chabahil,244,Khalti,Cloudy,0,1,,Canceled
5958,8/2/2026 12:56,August,Lalitpur-Jhamsikhel,Koteshwor,324,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
5959,6/2/2026 6:39,June,Bhaktapur-Suryabinayak,Koteshwor,264,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5960,8/29/2026 12:02,August,Bhaktapur-Suryabinayak,Koteshwor,359,Fonepay,Cloudy,0,1,,Canceled
5961,7/1/2026 9:45,July,Kalanki,Koteshwor,425,Cash,Heavy Monsoon Rain,1,1,4.4,Completed
5962,8/17/2026 15:53,August,Lalitpur-Jhamsikhel,Thamel,259,Khalti,Clear,0,0,,Canceled
5963,8/2/2026 6:43,August,Balaju,Putalisadak,138,Esewa,Cloudy,0,0,,Canceled
5964,7/6/2026 18:39,July,Kalanki,Bhaktapur-Suryabinayak,460,Esewa,Clear,1,1,4.3,Completed
5965,8/17/2026 9:23,August,Putalisadak,Balaju,474,Khalti,Cloudy,1,0,4.9,Completed
5966,6/30/2026 19:24,June,Koteshwor,Balaju,377,Cash,Heavy Monsoon Rain,1,1,,Canceled
5967,8/27/2026 8:01,August,Bhaktapur-Suryabinayak,Thamel,325,Fonepay,Clear,0,0,4.3,Completed
5968,8/14/2026 3:59,August,Kalanki,Bhaktapur-Suryabinayak,270,Cash,Cloudy,0,1,4.7,Completed
5969,8/30/2026 21:31,August,Bhaktapur-Suryabinayak,Thamel,320,Khalti,Heavy Monsoon Rain,0,0,3.5,Completed
5970,8/31/2026 5:51,August,Koteshwor,Putalisadak,352,Esewa,Clear,0,1,4.7,Completed
5971,8/26/2026 23:27,August,Koteshwor,Lalitpur-Jhamsikhel,379,Khalti,Clear,0,1,4.2,Completed
5972,6/30/2026 13:15,June,Lalitpur-Jhamsikhel,Balaju,180,Cash,Clear,0,0,3.5,Completed
5973,8/8/2026 10:28,August,Putalisadak,Thamel,329,Cash,Heavy Monsoon Rain,1,0,,Canceled
5974,7/20/2026 10:51,July,Balaju,Bhaktapur-Suryabinayak,261,Fonepay,Heavy Monsoon Rain,1,0,4.3,Completed
5975,6/19/2026 18:53,June,Koteshwor,Chabahil,494,Esewa,Cloudy,1,1,,Canceled
5976,7/17/2026 20:10,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,457,Cash,Heavy Monsoon Rain,0,0,3.5,Completed
5977,8/7/2026 9:06,August,Bhaktapur-Suryabinayak,Putalisadak,400,Khalti,Clear,1,0,,Canceled
5978,6/25/2026 14:45,June,Thamel,Kalanki,320,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5979,7/29/2026 13:13,July,Koteshwor,Bhaktapur-Suryabinayak,431,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5980,8/12/2026 12:31,August,Kalanki,Lalitpur-Jhamsikhel,478,Cash,Heavy Monsoon Rain,0,1,,Canceled
5981,8/19/2026 8:16,August,Koteshwor,Thamel,169,Khalti,Heavy Monsoon Rain,0,1,,Canceled
5982,6/1/2026 1:47,June,Lalitpur-Jhamsikhel,Kalanki,309,Esewa,Cloudy,0,1,4.1,Completed
5983,6/20/2026 7:49,June,Koteshwor,Kalanki,279,Esewa,Cloudy,0,1,5,Completed
5984,6/6/2026 14:49,June,Balaju,Koteshwor,282,Esewa,Heavy Monsoon Rain,0,1,3.8,Completed
5985,8/11/2026 16:42,August,Bhaktapur-Suryabinayak,Putalisadak,257,Khalti,Cloudy,1,0,,Canceled
5986,7/29/2026 6:47,July,Lalitpur-Jhamsikhel,Chabahil,196,Esewa,Clear,0,1,4.8,Completed
5987,7/18/2026 3:51,July,Balaju,Bhaktapur-Suryabinayak,461,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
5988,7/23/2026 20:52,July,Bhaktapur-Suryabinayak,Chabahil,307,Esewa,Cloudy,0,1,,Canceled
5989,8/5/2026 14:53,August,Thamel,Putalisadak,154,Esewa,Cloudy,0,0,,Canceled
5990,6/8/2026 22:20,June,Thamel,Bhaktapur-Suryabinayak,301,Fonepay,Cloudy,0,0,4.5,Completed
5991,8/15/2026 1:50,August,Putalisadak,Bhaktapur-Suryabinayak,355,Esewa,Clear,0,0,3.7,Completed
5992,7/12/2026 6:45,July,Putalisadak,Kalanki,508,Cash,Heavy Monsoon Rain,0,1,3.9,Completed
5993,6/29/2026 22:01,June,Lalitpur-Jhamsikhel,Kalanki,299,Fonepay,Cloudy,0,1,4.1,Completed
5994,6/8/2026 1:18,June,Koteshwor,Chabahil,329,Cash,Clear,0,1,4.5,Completed
5995,8/3/2026 14:22,August,Chabahil,Lalitpur-Jhamsikhel,481,Cash,Heavy Monsoon Rain,0,1,,Canceled
5996,6/15/2026 4:56,June,Balaju,Lalitpur-Jhamsikhel,172,Esewa,Clear,0,0,4.2,Completed
5997,6/28/2026 23:20,June,Kalanki,Lalitpur-Jhamsikhel,295,Khalti,Heavy Monsoon Rain,0,1,5,Completed
5998,7/29/2026 5:36,July,Kalanki,Putalisadak,317,Khalti,Heavy Monsoon Rain,0,1,4.3,Completed
5999,8/20/2026 3:31,August,Putalisadak,Thamel,264,Esewa,Heavy Monsoon Rain,0,0,4.9,Completed
6000,6/22/2026 14:02,June,Chabahil,Putalisadak,390,Khalti,Heavy Monsoon Rain,0,1,3.9,Completed
6001,6/10/2026 12:40,June,Thamel,Bhaktapur-Suryabinayak,396,Cash,Heavy Monsoon Rain,0,0,4.3,Completed
6002,7/24/2026 8:56,July,Balaju,Koteshwor,334,Khalti,Cloudy,0,1,,Canceled
6003,6/7/2026 9:24,June,Balaju,Lalitpur-Jhamsikhel,184,Fonepay,Cloudy,1,0,,Canceled
6004,8/27/2026 6:27,August,Kalanki,Lalitpur-Jhamsikhel,283,Cash,Cloudy,0,1,,Canceled
6005,8/30/2026 22:22,August,Kalanki,Putalisadak,321,Fonepay,Cloudy,0,1,,Canceled
6006,6/9/2026 7:16,June,Kalanki,Putalisadak,329,Esewa,Heavy Monsoon Rain,0,1,3.6,Completed
6007,6/18/2026 4:50,June,Kalanki,Balaju,442,Esewa,Heavy Monsoon Rain,0,1,,Canceled
6008,7/27/2026 13:25,July,Bhaktapur-Suryabinayak,Chabahil,286,Cash,Cloudy,0,1,3.9,Completed
6009,8/21/2026 5:17,August,Chabahil,Putalisadak,330,Cash,Clear,0,1,,Canceled
6010,8/12/2026 8:14,August,Bhaktapur-Suryabinayak,Koteshwor,376,Fonepay,Clear,0,1,4.6,Completed
6011,6/10/2026 14:35,June,Kalanki,Thamel,242,Cash,Cloudy,0,1,5,Completed
6012,8/6/2026 1:21,August,Balaju,Koteshwor,250,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
6013,6/29/2026 12:49,June,Balaju,Putalisadak,271,Esewa,Cloudy,0,0,4,Completed
6014,7/18/2026 4:26,July,Koteshwor,Thamel,189,Cash,Heavy Monsoon Rain,0,1,,Canceled
6015,7/27/2026 0:47,July,Bhaktapur-Suryabinayak,Putalisadak,523,Khalti,Heavy Monsoon Rain,0,0,3.5,Completed
6016,6/21/2026 19:23,June,Kalanki,Bhaktapur-Suryabinayak,483,Esewa,Cloudy,1,1,4.8,Completed
6017,7/5/2026 9:05,July,Chabahil,Balaju,501,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
6018,8/26/2026 18:37,August,Putalisadak,Bhaktapur-Suryabinayak,479,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
6019,8/11/2026 12:38,August,Chabahil,Balaju,246,Esewa,Cloudy,0,1,,Canceled
6020,7/11/2026 13:01,July,Kalanki,Lalitpur-Jhamsikhel,407,Fonepay,Heavy Monsoon Rain,0,1,4.5,Completed
6021,6/9/2026 11:05,June,Balaju,Putalisadak,518,Esewa,Heavy Monsoon Rain,1,0,,Canceled
6022,6/10/2026 18:12,June,Balaju,Lalitpur-Jhamsikhel,494,Khalti,Heavy Monsoon Rain,1,0,,Canceled
6023,6/28/2026 2:53,June,Chabahil,Lalitpur-Jhamsikhel,358,Fonepay,Heavy Monsoon Rain,0,1,4.6,Completed
6024,7/3/2026 10:33,July,Kalanki,Putalisadak,632,Cash,Heavy Monsoon Rain,1,1,,Canceled
6025,7/25/2026 22:10,July,Koteshwor,Chabahil,466,Khalti,Heavy Monsoon Rain,0,1,4.6,Completed
6026,7/21/2026 8:43,July,Putalisadak,Kalanki,196,Khalti,Cloudy,0,1,4.9,Completed
6027,7/26/2026 10:15,July,Chabahil,Balaju,314,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
6028,8/26/2026 8:57,August,Balaju,Kalanki,169,Cash,Heavy Monsoon Rain,0,1,,Canceled
6029,6/14/2026 8:33,June,Koteshwor,Chabahil,219,Esewa,Heavy Monsoon Rain,0,1,,Canceled
6030,8/18/2026 17:34,August,Lalitpur-Jhamsikhel,Kalanki,319,Khalti,Clear,1,1,,Canceled
6031,7/28/2026 9:35,July,Koteshwor,Balaju,552,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
6032,8/5/2026 3:31,August,Thamel,Kalanki,180,Cash,Heavy Monsoon Rain,0,1,,Canceled
6033,7/12/2026 16:34,July,Kalanki,Thamel,307,Cash,Heavy Monsoon Rain,1,1,,Canceled
6034,7/5/2026 0:12,July,Thamel,Chabahil,411,Cash,Heavy Monsoon Rain,0,1,,Canceled
6035,6/5/2026 17:53,June,Koteshwor,Putalisadak,498,Cash,Heavy Monsoon Rain,1,1,4.1,Completed
6036,8/30/2026 7:21,August,Putalisadak,Balaju,214,Cash,Cloudy,0,0,4.9,Completed
6037,7/1/2026 2:06,July,Putalisadak,Bhaktapur-Suryabinayak,275,Esewa,Cloudy,0,0,,Canceled
6038,7/24/2026 0:56,July,Chabahil,Putalisadak,282,Cash,Heavy Monsoon Rain,0,1,,Canceled
6039,7/8/2026 13:28,July,Putalisadak,Balaju,193,Khalti,Cloudy,0,0,4.3,Completed
6040,6/20/2026 22:43,June,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,323,Fonepay,Clear,0,0,4.7,Completed
6041,6/7/2026 14:52,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,284,Khalti,Cloudy,0,0,4.4,Completed
6042,6/23/2026 12:00,June,Chabahil,Kalanki,234,Fonepay,Clear,0,1,3.6,Completed
6043,7/4/2026 23:27,July,Bhaktapur-Suryabinayak,Thamel,373,Khalti,Clear,0,0,4.6,Completed
6044,6/16/2026 13:25,June,Bhaktapur-Suryabinayak,Thamel,319,Cash,Heavy Monsoon Rain,0,0,3.5,Completed
6045,8/13/2026 19:22,August,Kalanki,Thamel,639,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
